target	pipeline	src_type	model	protocol	rep	rmsd	tmscore	gdtts	gdtha	aligned_len	seq_len	source
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_beta	5	0.95	0.9662	0.9393	0.7796	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_ref15	1	1.144	0.9543	0.9172	0.7485	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_ref15	2	1.116	0.9563	0.9172	0.7396	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_ref15	3	0.974	0.9665	0.9423	0.7737	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_ref15	4	0.976	0.9662	0.9423	0.7707	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_ref15	5	1.091	0.9598	0.9379	0.7663	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_beta	1	0.888	0.9698	0.9453	0.7811	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_beta	2	0.953	0.9662	0.9393	0.7811	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_beta	3	0.919	0.9686	0.9497	0.8018	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_beta	4	0.932	0.9672	0.9453	0.7855	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_beta	5	0.94	0.9667	0.9423	0.7855	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_ref15	1	1.08	0.962	0.9364	0.784	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_ref15	2	1.122	0.9578	0.9246	0.75	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_ref15	3	1.08	0.9612	0.9305	0.7692	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_ref15	4	1.145	0.9542	0.9157	0.7308	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_ref15	5	1.089	0.961	0.9305	0.7737	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_beta	1	1.052	0.9604	0.932	0.7766	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_beta	2	1.001	0.9635	0.9438	0.8003	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_beta	3	0.9	0.9696	0.9497	0.8062	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_beta	4	0.915	0.9696	0.9527	0.8047	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_beta	5	1.016	0.9621	0.9364	0.7722	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_ref15	1	0.977	0.9676	0.9497	0.8107	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_ref15	2	0.86	0.972	0.9541	0.8062	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_ref15	3	0.964	0.9684	0.9482	0.8107	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_ref15	4	1.001	0.9657	0.9423	0.8077	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_ref15	5	0.865	0.9734	0.9615	0.8269	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_beta	1	0.952	0.9665	0.9423	0.787	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_beta	2	0.958	0.9671	0.9467	0.8092	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_beta	3	1.09	0.9571	0.9201	0.7574	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_beta	4	1.09	0.9568	0.9172	0.7604	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_beta	5	0.932	0.9677	0.9453	0.7796	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_ref15	1	0.924	0.9678	0.9423	0.7855	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_ref15	2	1.004	0.9623	0.9349	0.7766	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_ref15	3	1.224	0.9469	0.9038	0.7278	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_ref15	4	1.019	0.9612	0.9246	0.7678	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_ref15	5	1.198	0.9519	0.9112	0.7411	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_beta	1	0.88	0.9709	0.9541	0.7959	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_beta	2	0.992	0.9646	0.9453	0.7944	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_beta	3	1.078	0.9599	0.929	0.7678	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_beta	4	1.082	0.9576	0.9275	0.7604	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_beta	5	1.033	0.9612	0.9305	0.7648	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_ref15	1	1.382	0.9389	0.8846	0.6967	167	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_ref15	2	3.972	0.8106	0.7456	0.5459	145	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_ref15	3	1.6	0.9137	0.8476	0.6775	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_ref15	4	9.02	0.5593	0.4941	0.3521	93	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_ref15	5	3.288	0.8104	0.747	0.5311	144	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_beta	1	9.356	0.471	0.3698	0.216	82	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_beta	2	9.565	0.4586	0.4038	0.2633	81	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_beta	3	1.795	0.8994	0.8462	0.6775	166	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_beta	4	10.167	0.629	0.5962	0.4822	104	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_beta	5	1.017	0.9627	0.9349	0.787	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_ref15	1	17.545	0.2368	0.2101	0.1391	34	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_ref15	2	16.233	0.3035	0.2441	0.1464	50	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_ref15	3	10.953	0.4123	0.3476	0.2145	83	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_ref15	4	13.863	0.4182	0.3639	0.1938	72	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_ref15	5	14.87	0.3159	0.247	0.1494	53	169	af_unrelaxed
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	cartesian_beta	1	0.838	0.974	0.9645	0.8254	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	cartesian_beta	2	0.881	0.9714	0.963	0.818	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	cartesian_beta	3	0.848	0.9734	0.9645	0.8328	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	cartesian_beta	4	0.789	0.9761	0.966	0.8077	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	cartesian_beta	5	0.798	0.9759	0.9734	0.8314	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	cartesian_ref15	1	0.86	0.9725	0.9527	0.8107	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	cartesian_ref15	2	0.849	0.9734	0.9571	0.8284	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	cartesian_ref15	3	1.063	0.9632	0.9393	0.7929	168	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	cartesian_ref15	4	0.983	0.9652	0.9423	0.8062	168	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	cartesian_ref15	5	0.926	0.9684	0.9482	0.8003	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	dualspace_beta	1	0.845	0.9735	0.966	0.8358	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	dualspace_beta	2	0.839	0.9739	0.963	0.8358	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	dualspace_beta	3	0.908	0.9693	0.9556	0.8018	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	dualspace_beta	4	0.85	0.9731	0.9586	0.8225	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	dualspace_beta	5	0.974	0.9656	0.9393	0.7781	168	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	dualspace_ref15	1	0.97	0.9656	0.9408	0.7825	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	dualspace_ref15	2	0.971	0.9687	0.9482	0.8018	168	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	dualspace_ref15	3	1.082	0.9621	0.932	0.7885	168	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	dualspace_ref15	4	0.967	0.9703	0.9541	0.8225	168	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	dualspace_ref15	5	1.036	0.9658	0.9438	0.821	168	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	normal_beta	1	0.776	0.9779	0.9689	0.8595	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	normal_beta	2	0.832	0.9777	0.9719	0.8698	168	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	normal_beta	3	0.843	0.9737	0.9586	0.8432	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	normal_beta	4	0.768	0.9779	0.9704	0.8639	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	normal_beta	5	0.861	0.9726	0.9571	0.8343	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	normal_ref15	1	0.891	0.9735	0.9601	0.858	168	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	normal_ref15	2	0.957	0.967	0.9423	0.818	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	normal_ref15	3	0.884	0.9738	0.9571	0.8565	168	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	normal_ref15	4	0.787	0.9766	0.9704	0.8447	169	169	amber_af
1Z0K	green	amber_af_ranked_0	amber_af_ranked_0	normal_ref15	5	0.846	0.9734	0.9571	0.8299	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	cartesian_beta	1	0.842	0.9729	0.9615	0.8062	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	cartesian_beta	2	0.884	0.9707	0.9601	0.8077	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	cartesian_beta	3	0.89	0.97	0.9512	0.7899	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	cartesian_beta	4	0.838	0.9734	0.9645	0.8166	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	cartesian_beta	5	0.798	0.9761	0.9719	0.8491	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	cartesian_ref15	1	0.883	0.9701	0.9497	0.7944	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	cartesian_ref15	2	0.981	0.9643	0.932	0.7781	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	cartesian_ref15	3	0.907	0.9684	0.9393	0.7707	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	cartesian_ref15	4	1.101	0.9573	0.9275	0.7663	168	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	cartesian_ref15	5	0.885	0.9704	0.9482	0.8121	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	dualspace_beta	1	0.945	0.967	0.9497	0.8003	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	dualspace_beta	2	0.893	0.9706	0.9527	0.8269	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	dualspace_beta	3	0.852	0.9729	0.9586	0.8269	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	dualspace_beta	4	0.901	0.9702	0.9527	0.8151	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	dualspace_beta	5	0.878	0.9716	0.9571	0.8402	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	dualspace_ref15	1	0.974	0.9648	0.9349	0.7855	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	dualspace_ref15	2	0.959	0.9666	0.9453	0.7899	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	dualspace_ref15	3	1.014	0.9633	0.9379	0.7855	168	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	dualspace_ref15	4	1.028	0.962	0.932	0.7707	168	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	dualspace_ref15	5	0.835	0.9729	0.9556	0.8107	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	normal_beta	1	0.768	0.9776	0.9675	0.855	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	normal_beta	2	0.8	0.9763	0.966	0.8565	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	normal_beta	3	0.772	0.9774	0.9615	0.8521	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	normal_beta	4	1.073	0.9631	0.9423	0.8077	168	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	normal_beta	5	0.843	0.9737	0.9541	0.8402	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	normal_ref15	1	0.825	0.9761	0.966	0.8491	168	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	normal_ref15	2	0.837	0.975	0.966	0.8447	168	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	normal_ref15	3	0.872	0.9726	0.9571	0.8417	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	normal_ref15	4	0.831	0.9747	0.9615	0.8476	169	169	amber_af
1Z0K	green	amber_af_ranked_1	amber_af_ranked_1	normal_ref15	5	0.696	0.9809	0.9749	0.8743	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	cartesian_beta	1	0.907	0.9702	0.9541	0.8018	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	cartesian_beta	2	0.844	0.974	0.9645	0.8343	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	cartesian_beta	3	0.891	0.9704	0.9556	0.7973	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	cartesian_beta	4	0.857	0.9726	0.9615	0.8033	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	cartesian_beta	5	0.948	0.9679	0.9497	0.8121	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	cartesian_ref15	1	0.919	0.9699	0.9512	0.8136	168	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	cartesian_ref15	2	0.938	0.9677	0.9497	0.8077	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	cartesian_ref15	3	0.905	0.9689	0.9482	0.7988	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	cartesian_ref15	4	0.97	0.9663	0.9423	0.7929	168	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	cartesian_ref15	5	0.977	0.9657	0.9393	0.7737	168	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	dualspace_beta	1	0.919	0.9694	0.9527	0.8195	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	dualspace_beta	2	0.901	0.971	0.9571	0.8299	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	dualspace_beta	3	0.833	0.9747	0.966	0.8388	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	dualspace_beta	4	0.962	0.9665	0.9467	0.8062	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	dualspace_beta	5	0.926	0.9687	0.9541	0.8254	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	dualspace_ref15	1	0.986	0.9655	0.9438	0.8107	168	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	dualspace_ref15	2	0.916	0.969	0.9467	0.8092	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	dualspace_ref15	3	0.95	0.9678	0.9527	0.824	168	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	dualspace_ref15	4	1.008	0.9641	0.9423	0.7899	168	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	dualspace_ref15	5	0.815	0.9757	0.9601	0.8358	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	normal_beta	1	0.886	0.9727	0.9601	0.8565	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	normal_beta	2	0.838	0.9755	0.9615	0.8743	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	normal_beta	3	0.899	0.9716	0.9541	0.8462	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	normal_beta	4	0.817	0.976	0.9645	0.8698	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	normal_beta	5	0.823	0.9759	0.9689	0.8565	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	normal_ref15	1	0.873	0.9728	0.9601	0.8491	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	normal_ref15	2	0.9	0.9721	0.9571	0.8506	168	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	normal_ref15	3	0.788	0.9787	0.9734	0.8772	168	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	normal_ref15	4	0.939	0.9687	0.9438	0.821	169	169	amber_af
1Z0K	green	amber_af_ranked_2	amber_af_ranked_2	normal_ref15	5	0.907	0.9714	0.9571	0.8491	169	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	cartesian_beta	1	0.921	0.968	0.9423	0.787	169	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	cartesian_beta	2	1.022	0.9631	0.9364	0.7722	169	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	cartesian_beta	3	1.037	0.9611	0.9305	0.7766	169	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	cartesian_beta	4	0.92	0.9674	0.9423	0.7796	169	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	cartesian_beta	5	0.858	0.9717	0.9527	0.7944	169	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	cartesian_ref15	1	1.021	0.9625	0.929	0.7796	168	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	cartesian_ref15	2	1.114	0.9564	0.9172	0.7574	168	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	cartesian_ref15	3	1.026	0.9627	0.9349	0.7781	168	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	cartesian_ref15	4	1.073	0.9594	0.9305	0.7692	168	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	cartesian_ref15	5	1.032	0.9623	0.9349	0.7811	168	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	dualspace_beta	1	0.934	0.9677	0.9423	0.7973	169	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	dualspace_beta	2	1.044	0.9629	0.9364	0.7914	168	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	dualspace_beta	3	0.877	0.9711	0.9453	0.8047	169	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	dualspace_beta	4	0.888	0.9701	0.9453	0.7959	169	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	dualspace_beta	5	1.117	0.9566	0.9231	0.7663	168	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	dualspace_ref15	1	1.062	0.9629	0.929	0.7825	168	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	dualspace_ref15	2	0.981	0.9648	0.9334	0.7781	169	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	dualspace_ref15	3	1.063	0.9625	0.9349	0.7825	168	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	dualspace_ref15	4	0.973	0.9665	0.9408	0.7929	168	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	dualspace_ref15	5	1.09	0.9609	0.932	0.7796	168	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	normal_beta	1	0.965	0.9692	0.9467	0.8195	168	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	normal_beta	2	0.877	0.9718	0.9497	0.8328	169	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	normal_beta	3	0.854	0.975	0.963	0.8343	168	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	normal_beta	4	0.814	0.9748	0.9645	0.8299	169	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	normal_beta	5	0.875	0.9722	0.9527	0.8328	169	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	normal_ref15	1	0.894	0.9706	0.9482	0.8166	169	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	normal_ref15	2	0.85	0.9733	0.9556	0.8166	169	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	normal_ref15	3	0.929	0.9682	0.9438	0.8047	169	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	normal_ref15	4	0.855	0.973	0.9571	0.8269	169	169	amber_af
1Z0K	green	amber_af_ranked_3	amber_af_ranked_3	normal_ref15	5	0.802	0.9759	0.9704	0.8358	169	169	amber_af
1Z0K	green	amber_af_ranked_4	amber_af_ranked_4	cartesian_beta	1	1.022	0.9641	0.9423	0.787	168	169	amber_af
1Z0K	green	amber_af_ranked_4	amber_af_ranked_4	cartesian_beta	2	0.96	0.9654	0.9408	0.7692	169	169	amber_af
1Z0K	green	amber_af_ranked_4	amber_af_ranked_4	cartesian_beta	3	0.914	0.9694	0.9527	0.8107	169	169	amber_af
1Z0K	green	amber_af_ranked_4	amber_af_ranked_4	cartesian_beta	4	1.095	0.9581	0.9231	0.7559	168	169	amber_af
1Z0K	green	amber_af_ranked_4	amber_af_ranked_4	cartesian_beta	5	1.045	0.9637	0.9408	0.7973	168	169	amber_af
1Z0K	green	amber_af_ranked_4	amber_af_ranked_4	cartesian_ref15	1	1.102	0.9589	0.9216	0.7604	168	169	amber_af
1Z0K	green	amber_af_ranked_4	amber_af_ranked_4	cartesian_ref15	2	1.012	0.9649	0.9379	0.7825	168	169	amber_af
1Z0K	green	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_beta	1	1.629	0.9278	0.8964	0.7293	164	169	boltz
1Z0K	green	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_beta	2	1.703	0.9275	0.9009	0.7337	162	169	boltz
1Z0K	green	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_beta	3	1.654	0.9277	0.8964	0.7263	163	169	boltz
1Z0K	green	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_beta	4	1.769	0.9218	0.8905	0.7056	161	169	boltz
1Z0K	green	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_beta	5	1.684	0.9247	0.895	0.7352	161	169	boltz
1Z0K	green	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_ref15	1	1.456	0.9364	0.8964	0.7234	167	169	boltz
1Z0K	green	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_ref15	2	1.617	0.9276	0.895	0.7322	163	169	boltz
1Z0K	green	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_ref15	3	1.554	0.931	0.8994	0.7337	166	169	boltz
1Z0K	green	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_ref15	4	1.572	0.9281	0.8831	0.7145	166	169	boltz
1Z0K	green	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_ref15	5	1.649	0.9247	0.8876	0.713	163	169	boltz
1Z0K	green	boltz_boltz_input_model_0	boltz_boltz_input_model_0	dualspace_beta	1	1.637	0.9284	0.8935	0.7293	164	169	boltz
1Z0K	green	boltz_boltz_input_model_0	boltz_boltz_input_model_0	dualspace_beta	2	1.556	0.934	0.9068	0.7367	165	169	boltz
