target	source	model_idx	blue_rmsd	green_rmsd	rmsd_diff	blue_tmscore	green_tmscore	tmscore_diff	blue_gdtts	green_gdtts	gdtts_diff
3HMX	amber_boltz	1	2.4240	2.6050	-0.1810	0.8934	0.8784	0.0150	0.7398	0.7356	0.0042
3HMX	amber_boltz	2	2.1520	2.3940	-0.2420	0.9138	0.8973	0.0165	0.7831	0.7492	0.0339
3HMX	amber_boltz	3	2.3940	2.4830	-0.0890	0.8978	0.8864	0.0114	0.7542	0.7517	0.0025
3HMX	amber_boltz	4	2.0550	2.4910	-0.4360	0.9214	0.8890	0.0324	0.8025	0.7441	0.0584
3HMX	boltz	0	2.0580	2.2830	-0.2250	0.9222	0.9036	0.0186	0.8093	0.7678	0.0415
3HMX	boltz	1	2.4130	2.6020	-0.1890	0.8938	0.8786	0.0152	0.7441	0.7373	0.0068
3HMX	boltz	2	2.1490	2.3830	-0.2340	0.9137	0.8975	0.0162	0.7831	0.7517	0.0314
3HMX	boltz	3	2.3870	2.4820	-0.0950	0.8978	0.8860	0.0118	0.7551	0.7517	0.0034
3HMX	boltz	4	2.0510	2.4870	-0.4360	0.9214	0.8890	0.0324	0.8025	0.7449	0.0576
3K75	af_relaxed	0	0.7710	0.7710	0.0000	0.9792	0.9792	0.0000	0.9785	0.9785	0.0000
3K75	af_relaxed	1	0.6440	0.7720	-0.1280	0.9825	0.9790	0.0035	0.9801	0.9785	0.0016
3K75	af_relaxed	2	0.7580	0.6450	0.1130	0.9800	0.9824	-0.0024	0.9801	0.9801	0.0000
3K75	af_relaxed	3	0.7720	0.7710	0.0010	0.9789	0.9792	-0.0003	0.9785	0.9785	0.0000
3K75	af_relaxed	4	0.6540	0.6490	0.0050	0.9821	0.9823	-0.0002	0.9768	0.9785	-0.0017
3K75	amber_af	0	0.6440	0.7710	-0.1270	0.9825	0.9792	0.0033	0.9801	0.9785	0.0016
3K75	amber_af	1	0.6540	0.7710	-0.1170	0.9821	0.9790	0.0031	0.9768	0.9785	-0.0017
3K75	amber_af	2	0.7730	0.6450	0.1280	0.9789	0.9825	-0.0036	0.9785	0.9801	-0.0016
3K75	amber_af	3	0.7710	0.7700	0.0010	0.9792	0.9792	0.0000	0.9785	0.9785	0.0000
3K75	amber_af	4	0.7570	0.6490	0.1080	0.9801	0.9823	-0.0022	0.9801	0.9785	0.0016
3K75	amber_boltz	0	0.6680	0.6120	0.0560	0.9810	0.9833	-0.0023	0.9735	0.9801	-0.0066
3K75	amber_boltz	1	0.5860	0.6550	-0.0690	0.9847	0.9815	0.0032	0.9834	0.9735	0.0099
3K75	amber_boltz	2	0.8250	0.6430	0.1820	0.9744	0.9820	-0.0076	0.9702	0.9801	-0.0099
3K75	amber_boltz	3	0.7270	0.7920	-0.0650	0.9793	0.9759	0.0034	0.9735	0.9702	0.0033
3K75	amber_boltz	4	0.6460	0.6180	0.0280	0.9824	0.9833	-0.0009	0.9768	0.9785	-0.0017
3K75	boltz	0	0.6560	0.5990	0.0570	0.9816	0.9839	-0.0023	0.9768	0.9801	-0.0033
3K75	boltz	1	0.5770	0.6430	-0.0660	0.9852	0.9822	0.0030	0.9818	0.9752	0.0066
3K75	boltz	2	0.8250	0.6390	0.1860	0.9746	0.9823	-0.0077	0.9685	0.9801	-0.0116
3K75	boltz	3	0.7290	0.7780	-0.0490	0.9795	0.9764	0.0031	0.9752	0.9702	0.0050
3K75	boltz	4	0.6400	0.6120	0.0280	0.9827	0.9836	-0.0009	0.9768	0.9801	-0.0033
3L5W	af_relaxed	0	4.1180	4.1050	0.0130	0.6887	0.6906	-0.0019	0.6861	0.6917	-0.0056
3L5W	af_relaxed	1	4.1840	3.5740	0.6100	0.6821	0.7370	-0.0549	0.6760	0.7085	-0.0325
3L5W	af_relaxed	2	3.8320	4.1980	-0.3660	0.7121	0.6814	0.0307	0.6872	0.6783	0.0089
3L5W	af_relaxed	3	3.8960	4.1450	-0.2490	0.7064	0.6837	0.0227	0.6816	0.6670	0.0146
3L5W	af_relaxed	4	3.7300	3.7110	0.0190	0.7218	0.7240	-0.0022	0.6962	0.6906	0.0056
3L5W	amber_af	0	3.8950	4.1050	-0.2100	0.7065	0.6906	0.0159	0.6794	0.6917	-0.0123
3L5W	amber_af	1	3.7280	3.5730	0.1550	0.7222	0.7370	-0.0148	0.6962	0.7085	-0.0123
3L5W	amber_af	2	4.1840	4.1980	-0.0140	0.6822	0.6814	0.0008	0.6749	0.6783	-0.0034
3L5W	amber_af	3	3.8320	4.1470	-0.3150	0.7121	0.6835	0.0286	0.6872	0.6670	0.0202
3L5W	amber_af	4	4.1190	3.7110	0.4080	0.6887	0.7240	-0.0353	0.6872	0.6928	-0.0056
3L5W	amber_boltz	0	2.6390	3.1540	-0.5150	0.8322	0.7786	0.0536	0.7534	0.7298	0.0236
3L5W	amber_boltz	1	2.1590	2.9490	-0.7900	0.8783	0.8002	0.0781	0.7915	0.7377	0.0538
3L5W	amber_boltz	2	2.9340	3.1090	-0.1750	0.8022	0.7839	0.0183	0.7410	0.7309	0.0101
3L5W	amber_boltz	3	3.0440	2.1980	0.8460	0.7909	0.8755	-0.0846	0.7332	0.7859	-0.0527
3L5W	amber_boltz	4	3.4540	3.1090	0.3450	0.7505	0.7852	-0.0347	0.7052	0.7253	-0.0201
3L5W	boltz	0	2.6390	3.1510	-0.5120	0.8321	0.7790	0.0531	0.7567	0.7298	0.0269
3L5W	boltz	1	2.1570	2.9460	-0.7890	0.8784	0.8004	0.0780	0.7915	0.7365	0.0550
3L5W	boltz	2	2.9340	3.1060	-0.1720	0.8021	0.7840	0.0181	0.7399	0.7343	0.0056
3L5W	boltz	3	3.0440	2.1950	0.8490	0.7909	0.8755	-0.0846	0.7321	0.7870	-0.0549
3L5W	boltz	4	3.4530	3.1060	0.3470	0.7507	0.7856	-0.0349	0.7085	0.7287	-0.0202
3L89	af_relaxed	0	1.2800	1.2750	0.0050	0.9718	0.9722	-0.0004	0.9658	0.9672	-0.0014
3L89	af_relaxed	1	1.0860	1.1580	-0.0720	0.9750	0.9736	0.0014	0.9672	0.9658	0.0014
3L89	af_relaxed	2	1.2810	1.1370	0.1440	0.9707	0.9741	-0.0034	0.9645	0.9658	-0.0013
3L89	af_relaxed	3	1.1830	1.2460	-0.0630	0.9719	0.9706	0.0013	0.9658	0.9631	0.0027
3L89	af_relaxed	4	1.1590	1.1760	-0.0170	0.9737	0.9731	0.0006	0.9672	0.9672	0.0000
3L89	amber_af	0	1.2810	1.2750	0.0060	0.9718	0.9722	-0.0004	0.9658	0.9672	-0.0014
3L89	amber_af	1	1.2810	1.1570	0.1240	0.9707	0.9736	-0.0029	0.9645	0.9658	-0.0013
3L89	amber_af	2	1.0870	1.1370	-0.0500	0.9750	0.9741	0.0009	0.9672	0.9645	0.0027
3L89	amber_af	3	1.1600	1.2450	-0.0850	0.9737	0.9706	0.0031	0.9672	0.9631	0.0041
3L89	amber_af	4	1.1830	1.1700	0.0130	0.9718	0.9735	-0.0017	0.9658	0.9658	0.0000
3L89	amber_boltz	0	1.3900	1.3750	0.0150	0.9634	0.9631	0.0003	0.9549	0.9563	-0.0014
3L89	amber_boltz	1	1.3570	1.5040	-0.1470	0.9649	0.9629	0.0020	0.9577	0.9577	0.0000
3L89	amber_boltz	2	1.3250	1.5130	-0.1880	0.9666	0.9633	0.0033	0.9617	0.9590	0.0027
3L89	amber_boltz	3	1.4000	1.5190	-0.1190	0.9629	0.9613	0.0016	0.9563	0.9549	0.0014
3L89	amber_boltz	4	1.3980	1.5200	-0.1220	0.9617	0.9601	0.0016	0.9481	0.9522	-0.0041
3L89	boltz	0	1.3910	1.3690	0.0220	0.9632	0.9631	0.0001	0.9549	0.9563	-0.0014
3L89	boltz	1	1.3490	1.5030	-0.1540	0.9649	0.9627	0.0022	0.9577	0.9577	0.0000
3L89	boltz	2	1.3230	1.5090	-0.1860	0.9664	0.9629	0.0035	0.9617	0.9563	0.0054
3L89	boltz	3	1.4000	1.5180	-0.1180	0.9626	0.9610	0.0016	0.9563	0.9536	0.0027
3L89	boltz	4	1.3960	1.5110	-0.1150	0.9617	0.9600	0.0017	0.9495	0.9536	-0.0041
3LVK	af_relaxed	0	0.3420	0.3400	0.0020	0.9977	0.9978	-0.0001	0.9968	0.9968	0.0000
3LVK	af_relaxed	1	0.3520	0.3500	0.0020	0.9976	0.9976	0.0000	0.9974	0.9974	0.0000
3LVK	af_relaxed	2	0.3420	0.3660	-0.0240	0.9977	0.9974	0.0003	0.9987	0.9955	0.0032
3LVK	af_relaxed	3	0.3740	0.3730	0.0010	0.9973	0.9973	0.0000	0.9968	0.9968	0.0000
3LVK	af_relaxed	4	0.3680	0.3490	0.0190	0.9974	0.9976	-0.0002	0.9961	0.9981	-0.0020
3LVK	amber_af	0	0.3740	0.3400	0.0340	0.9973	0.9978	-0.0005	0.9968	0.9968	0.0000
3LVK	amber_af	1	0.3690	0.3510	0.0180	0.9974	0.9976	-0.0002	0.9968	0.9974	-0.0006
3LVK	amber_af	2	0.3520	0.3660	-0.0140	0.9976	0.9974	0.0002	0.9968	0.9955	0.0013
3LVK	amber_af	3	0.3420	0.3720	-0.0300	0.9977	0.9973	0.0004	0.9968	0.9968	0.0000
3LVK	amber_af	4	0.3420	0.3500	-0.0080	0.9977	0.9976	0.0001	0.9987	0.9981	0.0006
3LVK	amber_boltz	0	0.6430	0.6120	0.0310	0.9922	0.9930	-0.0008	0.9762	0.9800	-0.0038
3LVK	amber_boltz	1	0.6580	0.6350	0.0230	0.9919	0.9925	-0.0006	0.9762	0.9794	-0.0032
3LVK	amber_boltz	2	0.6270	0.6220	0.0050	0.9926	0.9928	-0.0002	0.9800	0.9800	0.0000
3LVK	amber_boltz	3	0.6760	0.6390	0.0370	0.9915	0.9924	-0.0009	0.9749	0.9781	-0.0032
3LVK	amber_boltz	4	0.6030	0.6220	-0.0190	0.9932	0.9928	0.0004	0.9820	0.9774	0.0046
3LVK	boltz	0	0.6390	0.6040	0.0350	0.9923	0.9932	-0.0009	0.9781	0.9807	-0.0026
3LVK	boltz	1	0.6500	0.6350	0.0150	0.9921	0.9925	-0.0004	0.9755	0.9800	-0.0045
3LVK	boltz	2	0.6250	0.6130	0.0120	0.9926	0.9930	-0.0004	0.9807	0.9800	0.0007
3LVK	boltz	3	0.6710	0.6300	0.0410	0.9916	0.9926	-0.0010	0.9749	0.9787	-0.0038
3LVK	boltz	4	0.5960	0.6180	-0.0220	0.9933	0.9928	0.0005	0.9813	0.9781	0.0032
3MJ9	af_relaxed	0	1.5890	1.5340	0.0550	0.9472	0.9511	-0.0039	0.8974	0.9116	-0.0142
3MJ9	af_relaxed	1	1.5500	1.5920	-0.0420	0.9524	0.9457	0.0067	0.9127	0.8919	0.0208
3MJ9	af_relaxed	2	1.5470	1.6240	-0.0770	0.9472	0.9451	0.0021	0.8952	0.8952	0.0000
3MJ9	af_relaxed	3	1.5450	1.5670	-0.0220	0.9497	0.9486	0.0011	0.9028	0.9072	-0.0044
3MJ9	af_relaxed	4	1.5500	1.5310	0.0190	0.9491	0.9452	0.0039	0.8996	0.8810	0.0186
3MJ9	amber_af	0	1.5530	1.5360	0.0170	0.9487	0.9511	-0.0024	0.8996	0.9116	-0.0120
3MJ9	amber_af	1	1.5480	1.5970	-0.0490	0.9472	0.9456	0.0016	0.8952	0.8963	-0.0011
3MJ9	amber_af	2	1.5540	1.6180	-0.0640	0.9520	0.9455	0.0065	0.9116	0.8963	0.0153
3MJ9	amber_af	3	1.5890	1.5630	0.0260	0.9473	0.9488	-0.0015	0.8985	0.9083	-0.0098
3MJ9	amber_af	4	1.5960	1.5310	0.0650	0.9475	0.9452	0.0023	0.9028	0.8810	0.0218
3MJ9	amber_boltz	0	1.6160	1.5640	0.0520	0.9507	0.9504	0.0003	0.9083	0.9083	0.0000
3MJ9	amber_boltz	1	1.3830	1.5190	-0.1360	0.9599	0.9535	0.0064	0.9345	0.9214	0.0131
3MJ9	amber_boltz	2	1.4550	1.5180	-0.0630	0.9539	0.9547	-0.0008	0.9116	0.9247	-0.0131
3MJ9	amber_boltz	3	1.8390	1.5340	0.3050	0.9460	0.9524	-0.0064	0.9028	0.9138	-0.0110
3MJ9	amber_boltz	4	1.7940	1.5410	0.2530	0.9460	0.9511	-0.0051	0.9083	0.9159	-0.0076
3MJ9	boltz	0	1.5960	1.5480	0.0480	0.9515	0.9510	0.0005	0.9105	0.9061	0.0044
3MJ9	boltz	1	1.3680	1.5080	-0.1400	0.9607	0.9539	0.0068	0.9378	0.9214	0.0164
3MJ9	boltz	2	1.4420	1.5060	-0.0640	0.9544	0.9553	-0.0009	0.9138	0.9258	-0.0120
3MJ9	boltz	3	1.8370	1.5160	0.3210	0.9461	0.9533	-0.0072	0.9072	0.9159	-0.0087
3MJ9	boltz	4	1.7880	1.5300	0.2580	0.9462	0.9517	-0.0055	0.9083	0.9159	-0.0076
3MXW	af_relaxed	0	0.6120	0.5730	0.0390	0.9852	0.9872	-0.0020	0.9886	0.9918	-0.0032
3MXW	af_relaxed	1	0.5230	0.6150	-0.0920	0.9876	0.9849	0.0027	0.9886	0.9886	0.0000
3MXW	af_relaxed	2	0.6020	0.5520	0.0500	0.9856	0.9862	-0.0006	0.9886	0.9886	0.0000
3MXW	af_relaxed	3	0.5460	0.5930	-0.0470	0.9865	0.9856	0.0009	0.9869	0.9902	-0.0033
3MXW	af_relaxed	4	0.6230	0.5330	0.0900	0.9845	0.9873	-0.0028	0.9853	0.9902	-0.0049
3MXW	amber_af	0	0.5490	0.5740	-0.0250	0.9864	0.9872	-0.0008	0.9853	0.9918	-0.0065
3MXW	amber_af	1	0.6210	0.6150	0.0060	0.9846	0.9849	-0.0003	0.9869	0.9886	-0.0017
3MXW	amber_af	2	0.6140	0.5490	0.0650	0.9850	0.9863	-0.0013	0.9886	0.9886	0.0000
3MXW	amber_af	3	0.5240	0.5930	-0.0690	0.9876	0.9857	0.0019	0.9886	0.9902	-0.0016
3MXW	amber_af	4	0.6000	0.5350	0.0650	0.9856	0.9873	-0.0017	0.9886	0.9902	-0.0016
3MXW	amber_boltz	0	0.6310	0.6280	0.0030	0.9829	0.9827	0.0002	0.9804	0.9788	0.0016
3MXW	amber_boltz	1	0.5820	0.5590	0.0230	0.9855	0.9861	-0.0006	0.9869	0.9869	0.0000
3MXW	amber_boltz	2	0.6330	0.6320	0.0010	0.9824	0.9826	-0.0002	0.9788	0.9804	-0.0016
3MXW	amber_boltz	3	0.6080	0.6150	-0.0070	0.9837	0.9835	0.0002	0.9820	0.9804	0.0016
3MXW	amber_boltz	4	0.5740	0.6090	-0.0350	0.9854	0.9837	0.0017	0.9869	0.9788	0.0081
3MXW	boltz	0	0.6160	0.6120	0.0040	0.9836	0.9835	0.0001	0.9820	0.9820	0.0000
3MXW	boltz	1	0.5680	0.5430	0.0250	0.9861	0.9869	-0.0008	0.9886	0.9918	-0.0032
3MXW	boltz	2	0.6220	0.6110	0.0110	0.9830	0.9836	-0.0006	0.9788	0.9804	-0.0016
3MXW	boltz	3	0.6000	0.5950	0.0050	0.9841	0.9845	-0.0004	0.9788	0.9820	-0.0032
3MXW	boltz	4	0.5630	0.5860	-0.0230	0.9859	0.9848	0.0011	0.9918	0.9853	0.0065
3P57	af_relaxed	0	0.6480	0.6260	0.0220	0.9668	0.9689	-0.0021	0.9778	0.9861	-0.0083
3P57	af_relaxed	1	0.8290	0.8390	-0.0100	0.9594	0.9589	0.0005	0.9833	0.9722	0.0111
3P57	af_relaxed	2	0.8530	0.7910	0.0620	0.9561	0.9586	-0.0025	0.9667	0.9750	-0.0083
3P57	af_relaxed	3	0.6480	0.7230	-0.0750	0.9665	0.9598	0.0067	0.9861	0.9778	0.0083
3P57	af_relaxed	4	0.6740	0.7010	-0.0270	0.9643	0.9622	0.0021	0.9778	0.9694	0.0084
3P57	amber_af	0	0.6510	0.6260	0.0250	0.9663	0.9689	-0.0026	0.9861	0.9861	0.0000
3P57	amber_af	1	0.6480	0.8500	-0.2020	0.9668	0.9579	0.0089	0.9778	0.9722	0.0056
3P57	amber_af	2	0.8300	0.7840	0.0460	0.9594	0.9596	-0.0002	0.9833	0.9694	0.0139
3P57	amber_af	3	0.6740	0.7210	-0.0470	0.9642	0.9601	0.0041	0.9778	0.9778	0.0000
3P57	amber_af	4	0.8540	0.7000	0.1540	0.9560	0.9623	-0.0063	0.9667	0.9694	-0.0027
3P57	amber_boltz	0	1.2220	1.3260	-0.1040	0.9220	0.9116	0.0104	0.9250	0.9222	0.0028
3P57	amber_boltz	1	1.2350	1.3050	-0.0700	0.9160	0.9148	0.0012	0.9250	0.9167	0.0083
3P57	amber_boltz	2	1.2380	1.3790	-0.1410	0.9177	0.9015	0.0162	0.9250	0.9056	0.0194
3P57	amber_boltz	3	1.0000	1.2870	-0.2870	0.9436	0.9105	0.0331	0.9528	0.9111	0.0417
3P57	amber_boltz	4	1.3320	1.2720	0.0600	0.9211	0.9263	-0.0052	0.9361	0.9389	-0.0028
3P57	boltz	0	1.2070	1.3160	-0.1090	0.9233	0.9130	0.0103	0.9333	0.9278	0.0055
3P57	boltz	1	1.2160	1.3050	-0.0890	0.9179	0.9147	0.0032	0.9306	0.9278	0.0028
3P57	boltz	2	1.2270	1.3510	-0.1240	0.9185	0.9040	0.0145	0.9306	0.9139	0.0167
3P57	boltz	3	0.9940	1.2690	-0.2750	0.9441	0.9128	0.0313	0.9611	0.9139	0.0472
3P57	boltz	4	1.3260	1.2530	0.0730	0.9214	0.9279	-0.0065	0.9306	0.9389	-0.0083
3PC8	af_relaxed	0	0.5480	0.5450	0.0030	0.9803	0.9804	-0.0001	0.9923	0.9923	0.0000
3PC8	af_relaxed	1	0.5460	0.5290	0.0170	0.9806	0.9814	-0.0008	0.9923	0.9923	0.0000
3PC8	af_relaxed	2	0.5040	0.5110	-0.0070	0.9825	0.9828	-0.0003	0.9948	0.9923	0.0025
3PC8	af_relaxed	3	0.4930	0.4990	-0.0060	0.9838	0.9827	0.0011	0.9923	0.9948	-0.0025
3PC8	af_relaxed	4	0.5250	0.5450	-0.0200	0.9815	0.9802	0.0013	0.9923	0.9923	0.0000
3PC8	amber_af	0	0.5250	0.5500	-0.0250	0.9816	0.9802	0.0014	0.9923	0.9923	0.0000
3PC8	amber_af	1	0.5530	0.5290	0.0240	0.9801	0.9814	-0.0013	0.9923	0.9923	0.0000
3PC8	amber_af	2	0.5050	0.5110	-0.0060	0.9825	0.9828	-0.0003	0.9948	0.9923	0.0025
3PC8	amber_af	3	0.4920	0.4990	-0.0070	0.9838	0.9827	0.0011	0.9923	0.9948	-0.0025
3PC8	amber_af	4	0.5460	0.5450	0.0010	0.9805	0.9801	0.0004	0.9923	0.9948	-0.0025
3PC8	amber_boltz	0	0.4970	0.6650	-0.1680	0.9832	0.9761	0.0071	0.9923	0.9871	0.0052
3PC8	amber_boltz	1	0.5540	0.5970	-0.0430	0.9799	0.9769	0.0030	0.9897	0.9897	0.0000
3PC8	amber_boltz	2	0.5630	0.6020	-0.0390	0.9799	0.9793	0.0006	0.9897	0.9948	-0.0051
3PC8	amber_boltz	3	0.5250	0.5530	-0.0280	0.9812	0.9806	0.0006	0.9897	0.9923	-0.0026
3PC8	amber_boltz	4	0.5910	0.6090	-0.0180	0.9788	0.9782	0.0006	0.9897	0.9897	0.0000
3PC8	boltz	0	0.4830	0.6600	-0.1770	0.9841	0.9766	0.0075	0.9923	0.9897	0.0026
3PC8	boltz	1	0.5360	0.5870	-0.0510	0.9809	0.9778	0.0031	0.9897	0.9897	0.0000
3PC8	boltz	2	0.5500	0.5950	-0.0450	0.9808	0.9798	0.0010	0.9923	0.9923	0.0000
3PC8	boltz	3	0.5140	0.5370	-0.0230	0.9819	0.9817	0.0002	0.9897	0.9948	-0.0051
3PC8	boltz	4	0.5800	0.6000	-0.0200	0.9796	0.9788	0.0008	0.9897	0.9871	0.0026
3R9A	af_relaxed	0	0.3280	0.3260	0.0020	0.9979	0.9979	0.0000	0.9981	0.9981	0.0000
3R9A	af_relaxed	1	0.3240	0.6450	-0.3210	0.9980	0.9949	0.0031	0.9974	0.9929	0.0045
3R9A	af_relaxed	2	0.5380	0.5320	0.0060	0.9955	0.9956	-0.0001	0.9929	0.9929	0.0000
3R9A	af_relaxed	3	0.6900	0.4050	0.2850	0.9946	0.9970	-0.0024	0.9922	0.9942	-0.0020
3R9A	af_relaxed	4	0.5580	0.6820	-0.1240	0.9953	0.9946	0.0007	0.9929	0.9922	0.0007
3R9A	amber_af	0	0.5380	0.3260	0.2120	0.9955	0.9979	-0.0024	0.9929	0.9981	-0.0052
3R9A	amber_af	1	0.6900	0.6450	0.0450	0.9946	0.9949	-0.0003	0.9922	0.9929	-0.0007
3R9A	amber_af	2	0.5580	0.5320	0.0260	0.9953	0.9956	-0.0003	0.9929	0.9929	0.0000
3R9A	amber_af	3	0.3280	0.4060	-0.0780	0.9979	0.9970	0.0009	0.9981	0.9942	0.0039
3R9A	amber_af	4	0.3240	0.6820	-0.3580	0.9980	0.9946	0.0034	0.9974	0.9922	0.0052
3R9A	amber_boltz	0	0.8720	1.1320	-0.2600	0.9894	0.9830	0.0064	0.9800	0.9716	0.0084
3R9A	amber_boltz	1	1.2170	0.8960	0.3210	0.9812	0.9883	-0.0071	0.9696	0.9787	-0.0091
3R9A	amber_boltz	2	0.8360	1.0790	-0.2430	0.9896	0.9829	0.0067	0.9787	0.9690	0.0097
3R9A	amber_boltz	3	1.0520	1.1110	-0.0590	0.9846	0.9823	0.0023	0.9735	0.9651	0.0084
3R9A	amber_boltz	4	0.9630	0.8880	0.0750	0.9863	0.9886	-0.0023	0.9755	0.9793	-0.0038
3R9A	boltz	0	0.8700	1.1300	-0.2600	0.9894	0.9831	0.0063	0.9826	0.9729	0.0097
3R9A	boltz	1	1.2170	0.8950	0.3220	0.9812	0.9883	-0.0071	0.9709	0.9787	-0.0078
3R9A	boltz	2	0.8360	1.0780	-0.2420	0.9896	0.9829	0.0067	0.9787	0.9703	0.0084
3R9A	boltz	3	1.0520	1.1100	-0.0580	0.9846	0.9823	0.0023	0.9748	0.9658	0.0090
3R9A	boltz	4	0.9620	0.8890	0.0730	0.9863	0.9886	-0.0023	0.9755	0.9787	-0.0032
3RJQ	af_relaxed	0	2.4120	2.3280	0.0840	0.9325	0.9312	0.0013	0.8836	0.8801	0.0035
3RJQ	af_relaxed	1	2.4610	2.4660	-0.0050	0.9275	0.9269	0.0006	0.8673	0.8656	0.0017
3RJQ	af_relaxed	2	2.3810	2.3740	0.0070	0.9350	0.9336	0.0014	0.8853	0.8827	0.0026
3RJQ	af_relaxed	3	2.2900	2.3610	-0.0710	0.9308	0.9356	-0.0048	0.8707	0.8878	-0.0171
3RJQ	af_relaxed	4	2.3630	2.3420	0.0210	0.9322	0.9339	-0.0017	0.8733	0.8801	-0.0068
3RJQ	amber_af	0	2.3820	2.3290	0.0530	0.9350	0.9311	0.0039	0.8853	0.8801	0.0052
3RJQ	amber_af	1	2.2900	2.4680	-0.1780	0.9307	0.9268	0.0039	0.8724	0.8639	0.0085
3RJQ	amber_af	2	2.4610	2.3740	0.0870	0.9275	0.9336	-0.0061	0.8682	0.8836	-0.0154
3RJQ	amber_af	3	2.3600	2.3620	-0.0020	0.9325	0.9356	-0.0031	0.8750	0.8896	-0.0146
3RJQ	amber_af	4	2.4110	2.3410	0.0700	0.9325	0.9340	-0.0015	0.8836	0.8793	0.0043
3RJQ	amber_boltz	0	1.6230	1.5670	0.0560	0.9593	0.9629	-0.0036	0.9110	0.9178	-0.0068
3RJQ	amber_boltz	1	1.5500	1.5710	-0.0210	0.9636	0.9615	0.0021	0.9212	0.9152	0.0060
3RJQ	amber_boltz	2	1.5780	1.5960	-0.0180	0.9609	0.9607	0.0002	0.9152	0.9161	-0.0009
3RJQ	amber_boltz	3	1.5670	1.5260	0.0410	0.9612	0.9637	-0.0025	0.9135	0.9170	-0.0035
3RJQ	amber_boltz	4	1.5310	1.6360	-0.1050	0.9644	0.9572	0.0072	0.9221	0.9041	0.0180
3RJQ	boltz	0	1.6210	1.5670	0.0540	0.9594	0.9630	-0.0036	0.9092	0.9178	-0.0086
3RJQ	boltz	1	1.5450	1.5680	-0.0230	0.9639	0.9619	0.0020	0.9229	0.9170	0.0059
3RJQ	boltz	2	1.5770	1.5940	-0.0170	0.9610	0.9609	0.0001	0.9135	0.9144	-0.0009
3RJQ	boltz	3	1.5660	1.5210	0.0450	0.9613	0.9641	-0.0028	0.9135	0.9178	-0.0043
3RJQ	boltz	4	1.5310	1.6330	-0.1020	0.9646	0.9576	0.0070	0.9221	0.9058	0.0163
3RVW	af_relaxed	0	0.4910	0.5260	-0.0350	0.9924	0.9913	0.0011	0.9876	0.9876	0.0000
3RVW	af_relaxed	1	0.5120	0.5060	0.0060	0.9917	0.9919	-0.0002	0.9910	0.9899	0.0011
3RVW	af_relaxed	2	0.5430	0.5970	-0.0540	0.9907	0.9889	0.0018	0.9865	0.9809	0.0056
3RVW	af_relaxed	3	0.5480	0.5870	-0.0390	0.9906	0.9893	0.0013	0.9831	0.9820	0.0011
3RVW	af_relaxed	4	0.5530	0.5050	0.0480	0.9905	0.9919	-0.0014	0.9831	0.9921	-0.0090
3RVW	amber_af	0	0.5520	0.5260	0.0260	0.9905	0.9913	-0.0008	0.9842	0.9876	-0.0034
3RVW	amber_af	1	0.5420	0.5140	0.0280	0.9908	0.9916	-0.0008	0.9865	0.9899	-0.0034
3RVW	amber_af	2	0.4920	0.5840	-0.0920	0.9924	0.9893	0.0031	0.9876	0.9820	0.0056
3RVW	amber_af	3	0.5010	0.5900	-0.0890	0.9920	0.9892	0.0028	0.9910	0.9831	0.0079
3RVW	amber_af	4	0.5520	0.5020	0.0500	0.9905	0.9920	-0.0015	0.9831	0.9921	-0.0090
3RVW	amber_boltz	0	0.4440	0.4980	-0.0540	0.9938	0.9921	0.0017	0.9921	0.9932	-0.0011
3RVW	amber_boltz	1	0.4740	0.4700	0.0040	0.9930	0.9931	-0.0001	0.9921	0.9932	-0.0011
3RVW	amber_boltz	2	0.4420	0.4840	-0.0420	0.9938	0.9927	0.0011	0.9932	0.9921	0.0011
3RVW	amber_boltz	3	0.4420	0.4630	-0.0210	0.9939	0.9932	0.0007	0.9921	0.9921	0.0000
3RVW	amber_boltz	4	0.5180	0.4650	0.0530	0.9916	0.9932	-0.0016	0.9910	0.9921	-0.0011
3RVW	boltz	0	0.4400	0.4940	-0.0540	0.9939	0.9923	0.0016	0.9932	0.9932	0.0000
3RVW	boltz	1	0.4660	0.4620	0.0040	0.9932	0.9933	-0.0001	0.9932	0.9932	0.0000
3RVW	boltz	2	0.4330	0.4720	-0.0390	0.9941	0.9930	0.0011	0.9932	0.9932	0.0000
3RVW	boltz	3	0.4360	0.4530	-0.0170	0.9941	0.9935	0.0006	0.9944	0.9944	0.0000
3RVW	boltz	4	0.5110	0.4520	0.0590	0.9918	0.9936	-0.0018	0.9910	0.9921	-0.0011
3S9D	af_relaxed	0	2.0890	2.1550	-0.0660	0.9252	0.9187	0.0065	0.9246	0.9206	0.0040
3S9D	af_relaxed	1	2.0780	2.1370	-0.0590	0.9241	0.9231	0.0010	0.9206	0.9206	0.0000
3S9D	af_relaxed	2	1.9960	2.0270	-0.0310	0.9319	0.9292	0.0027	0.9266	0.9286	-0.0020
3S9D	af_relaxed	3	2.0390	1.9900	0.0490	0.9295	0.9313	-0.0018	0.9286	0.9286	0.0000
3S9D	af_relaxed	4	2.2950	2.2920	0.0030	0.9100	0.9065	0.0035	0.9127	0.9107	0.0020
3S9D	amber_af	0	2.2940	2.1550	0.1390	0.9100	0.9187	-0.0087	0.9107	0.9206	-0.0099
